date,avg_sentiment,article_count,sentiment_std,unique_sources,article_urls,headlines
2019-03-20,2.46,1,,1,['https://www.wkrb13.com/2019/03/20/research-analysts-issue-forecasts-for-realty-income-corps-q1-2020-earnings-o.html'],['Research Analysts Issue Forecasts For Realty Income Corps Q1 2020 Earnings O']
2019-03-29,1.35,1,,1,['https://www.fool.com/investing/2019/03/28/3-unknown-but-amazing-dividend-stocks.aspx'],['3 Unknown But Amazing Dividend Stocks.aspx']
2019-04-17,1.53,1,,1,['https://www.prnewswire.com:443/news-releases/586th-consecutive-common-stock-monthly-dividend-declared-by-realty-income-300833427.html'],['586th Consecutive Common Stock Monthly Dividend Declared By Realty Income 300833427']
2019-04-26,1.57,1,,1,['https://www.wkrb13.com/2019/04/26/first-national-trust-co-increases-position-in-realty-income-corp-o.html'],['First National Trust Co Increases Position In Realty Income Corp O']
2019-05-03,0.76,1,,1,['https://www.fool.com/investing/2019/05/03/this-reit-is-playing-by-its-own-rules-and-winning.aspx?source=iedfolrf0000001'],['This Reit Is Playing By Its Own Rules And Winning.aspx?source=iedfolrf0000001']
2019-05-09,0.34,1,,1,['https://seekingalpha.com/article/4261727-lessons-learned-part-iv-management-matters'],['4261727 Lessons Learned Part Iv Management Matters']
2019-05-15,0.76,1,,1,['https://seekingalpha.com/article/4264169-dogcatchers-safety-check-21-stocks-kiplinger-barrons-dividend-elite-may'],['4264169 Dogcatchers Safety Check 21 Stocks Kiplinger Barrons Dividend Elite May']
2019-05-19,2.17,1,,1,['https://investorplace.com/2019/05/high-yield-reits-to-buy-when-market-tanks/'],['High Yield Reits To Buy When Market Tanks']
2019-05-30,1.44,1,,1,['https://seekingalpha.com/article/4267056-assessing-investment-opportunities-reit-sector'],['4267056 Assessing Investment Opportunities Reit Sector']
2019-05-31,-2.05,1,,1,['https://seekingalpha.com/article/4267586-home-depot-peak-housing-think'],['4267586 Home Depot Peak Housing Think']
2019-07-16,2.41,2,0.37,2,"['https://www.themarketsdaily.com/2019/07/15/analysts-anticipate-avantor-inc-nyseavtr-will-post-earnings-of-0-17-per-share.html', 'https://seekingalpha.com/article/4275091-simulation-plus-fantastic-total-return-50-percent-increase-price-last-three-months']","['Analysts Anticipate Avantor Inc Nyseavtr Will Post Earnings Of 0 17 Per Share', '4275091 Simulation Plus Fantastic Total Return 50 Percent Increase Price Last Three Months']"
2019-07-30,-1.77,1,,1,['https://seekingalpha.com/article/4279028-sphd-ultimate-no-worries-income-plus-growth-investment'],['4279028 Sphd Ultimate No Worries Income Plus Growth Investment']
2019-08-25,2.08,1,,1,['https://www.dailypolitical.com/2019/08/24/new-mexico-educational-retirement-board-boosts-stock-holdings-in-realty-income-corp-nyseo.html'],['New Mexico Educational Retirement Board Boosts Stock Holdings In Realty Income Corp Nyseo']
2019-08-28,1.94,1,,1,['https://www.dailypolitical.com/2019/08/28/realty-income-corp-o-to-go-ex-dividend-on-august-30th.html'],['Realty Income Corp O To Go Ex Dividend On August 30th']
2019-09-07,0.73,1,,1,['https://seekingalpha.com/article/4290308-stocks-watch-apple-ipos-german-auto'],['4290308 Stocks Watch Apple Ipos German Auto']
2019-09-16,-0.65,1,,1,['http://www.forbesindia.com/article/cross-border/making-reits-work/55301/1'],['1']
2019-09-20,0.25,1,,1,['https://www.fool.com/investing/2019/09/19/vereits-legal-headwind-is-nearly-over.aspx?source=iedfolrf0000001'],['Vereits Legal Headwind Is Nearly Over.aspx?source=iedfolrf0000001']
2019-09-27,2.41,1,,1,['https://seekingalpha.com/article/4293787-earn-15-percent-plus-annual-returns-super-swan-realty-income'],['4293787 Earn 15 Percent Plus Annual Returns Super Swan Realty Income']
2019-09-28,2.42,1,,1,['https://www.nasdaq.com/articles/realty-income-corp.-o-stock-moves-0.23:-what-you-should-know-2019-09-27'],['Realty Income Corp. O Stock Moves 0.23: What You Should Know 2019 09 27']
2019-10-03,1.04,1,,1,['https://investorplace.com/2019/10/monthly-dividend-stocks-to-buy-o-stag-ltc/'],['Monthly Dividend Stocks To Buy O Stag Ltc']
2019-10-09,6.04,1,,1,['https://www.wkrb13.com/2019/10/09/universal-health-realty-income-trust-nyseuht-sets-new-12-month-high-at-104-22.html'],['Universal Health Realty Income Trust Nyseuht Sets New 12 Month High At 104 22']
2019-10-12,0.84,1,,1,['https://seekingalpha.com/article/4296131-trick-treat-favorite-reits'],['4296131 Trick Treat Favorite Reits']
2019-10-14,-0.11,1,,1,['http://dailywealth.com/articles/pge-blackouts-an-investing-red-herring/'],['Pge Blackouts An Investing Red Herring']
2019-10-25,3.11,1,,1,['https://www.sfchronicle.com/business/article/Universal-Health-Realty-3Q-Earnings-Snapshot-14561658.php'],['Universal Health Realty 3q Earnings Snapshot 14561658.php']
2019-10-28,5.29,1,,1,['https://www.wkrb13.com/2019/10/28/universal-health-realty-income-trust-nyseuht-shares-sold-by-strs-ohio.html'],['Universal Health Realty Income Trust Nyseuht Shares Sold By Strs Ohio']
2019-10-29,0.0,1,,1,['https://www.benzinga.com/general/education/19/10/14675027/11-stocks-with-the-highest-gross-margins'],['11 Stocks With The Highest Gross Margins']
2019-11-08,1.91,3,0.35,2,"['https://www.dailypolitical.com/2019/11/07/realty-income-corp-nyseo-expected-to-post-quarterly-sales-of-387-17-million.html', 'https://www.tickerreport.com/banking-finance/4783359/creative-planning-boosts-position-in-realty-income-corp-nyseo.html', 'https://www.dailypolitical.com/2019/11/08/creative-planning-grows-stake-in-realty-income-corp-nyseo.html']","['Realty Income Corp Nyseo Expected To Post Quarterly Sales Of 387 17 Million', 'Creative Planning Boosts Position In Realty Income Corp Nyseo', 'Creative Planning Grows Stake In Realty Income Corp Nyseo']"
2019-12-04,0.37,1,,1,['https://seekingalpha.com/article/4310499-retirees-dividend-portfolio-johns-october-update-complete-portfolio-overview'],['4310499 Retirees Dividend Portfolio Johns October Update Complete Portfolio Overview']
2020-01-08,0.34,1,,1,['https://seekingalpha.com/article/4315692-quarterly-review-of-divgro-q4-2019'],['4315692 Quarterly Review Of Divgro Q4 2019']
2020-01-18,1.96,1,,1,['https://www.fool.com/investing/2020/01/18/the-6-best-reit-stocks-of-2019-are-any-buys-in-202.aspx'],['The 6 Best Reit Stocks Of 2019 Are Any Buys In 202.aspx']
2020-01-23,0.99,1,,1,['https://finance.yahoo.com/news/commercial-real-estate-cre-investing-143757340.html'],['Commercial Real Estate Cre Investing 143757340']
2020-02-20,0.98,1,,1,['https://seekingalpha.com/article/4325027-finding-reits-for-retirement-dane-bowler-podcast-transcript'],['4325027 Finding Reits For Retirement Dane Bowler Podcast Transcript']
2020-02-21,0.99,1,,1,['https://www.fool.com/investing/2020/02/21/2-iconic-dividend-stocks-that-you-should-be-avoidi.aspx?source=iedfolrf0000001'],['2 Iconic Dividend Stocks That You Should Be Avoidi.aspx?source=iedfolrf0000001']
2020-02-29,1.13,1,,1,['https://www.fool.com/investing/2020/02/29/3-monthly-dividend-stocks-you-wont-want-to-miss.aspx?source=iedfolrf0000001'],['3 Monthly Dividend Stocks You Wont Want To Miss.aspx?source=iedfolrf0000001']
2020-03-09,0.54,1,,1,['https://seekingalpha.com/article/4330446-worrisome-market-2-top-buys-for-yield'],['4330446 Worrisome Market 2 Top Buys For Yield']
2020-04-08,-0.56,1,,1,['https://www.fool.com/investing/2020/04/08/these-3-stocks-could-turn-your-1200-stimulus-check.aspx'],['These 3 Stocks Could Turn Your 1200 Stimulus Check.aspx']
2020-04-16,-0.51,1,,1,['https://news.yahoo.com/lockdowns-corporate-debt-shaking-real-231154444.html'],['Lockdowns Corporate Debt Shaking Real 231154444']
2020-04-29,-0.38,1,,1,['https://seekingalpha.com/article/4340868-vici-properties-7-yield-is-not-enough-to-justify-risks'],['4340868 Vici Properties 7 Yield Is Not Enough To Justify Risks']
2020-05-03,0.42,1,,1,['https://www.gurufocus.com/stock/NYSE:OMC/summary'],['Summary']
2020-05-08,0.48,1,,1,['https://www.fool.com/investing/2020/05/08/3-top-stocks-you-can-buy-on-sale.aspx?source=iedfolrf0000001'],['3 Top Stocks You Can Buy On Sale.aspx?source=iedfolrf0000001']
2020-05-27,1.35,1,,1,['https://www.insidermonkey.com/blog/hedge-funds-started-cashing-out-of-transdigm-group-tdg-during-the-crash-834447/'],['Hedge Funds Started Cashing Out Of Transdigm Group Tdg During The Crash 834447']
2020-06-02,0.77,2,0.03,2,"['https://www.prnewswire.com:443/news-releases/realty-income-provides-update-on-may-rent-collections-301068941.html', 'https://news.yahoo.com/realty-income-provides-may-rent-113000731.html']","['Realty Income Provides Update On May Rent Collections 301068941', 'Realty Income Provides May Rent 113000731']"
2020-06-04,3.02,3,3.24,3,"['http://www.bradfordera.com/news/state/universal-health-realty-income-trust-announces-dividend-increase/article_c513aa11-2a4f-5bcc-b5e8-9c9292950cdd.html', 'https://www.prnewswire.com/news-releases/universal-health-realty-income-trust-announces-dividend-increase-301070466.html', 'https://www.fool.com/investing/2020/06/04/is-store-capital-a-buy.aspx']","['Article C513aa11 2a4f 5bcc B5e8 9c9292950cdd', 'Universal Health Realty Income Trust Announces Dividend Increase 301070466', 'Is Store Capital A Buy.aspx']"
2020-06-13,1.67,1,,1,['https://seekingalpha.com/article/4352660-2-investments-to-load-up-recovery'],['4352660 2 Investments To Load Up Recovery']
2020-06-17,0.45,1,,1,['https://www.fool.com/investing/2020/06/17/with-recession-looming-these-are-my-5-highest-conv.aspx?source=iedfolrf0000001'],['With Recession Looming These Are My 5 Highest Conv.aspx?source=iedfolrf0000001']
2020-07-09,-0.33,1,,1,['https://www.fool.com/investing/2020/07/09/1-number-im-watching-at-realty-income.aspx?source=iedfolrf0000001'],['1 Number Im Watching At Realty Income.aspx?source=iedfolrf0000001']
2020-07-14,1.45,1,,1,['https://www.prnewswire.com/news-releases/601st-consecutive-common-stock-monthly-dividend-declared-by-realty-income-301092591.html'],['601st Consecutive Common Stock Monthly Dividend Declared By Realty Income 301092591']
2020-08-26,-0.6,1,,1,['https://www.msn.com/en-us/finance/savingandinvesting/1-reason-ill-never-sell-realty-income/ar-BB18ocez'],['Ar Bb18ocez']
2020-09-23,-0.87,2,0.17,2,"['https://news.yahoo.com/realty-income-prices-debut-public-172100092.html', 'https://www.prnewswire.com:443/news-releases/realty-income-prices-debut-public-offering-of-sterling-denominated-senior-unsecured-notes-301136898.html']","['Realty Income Prices Debut Public 172100092', 'Realty Income Prices Debut Public Offering Of Sterling Denominated Senior Unsecured Notes 301136898']"
2020-12-09,-0.76,1,,1,['https://www.fool.com/investing/2020/12/09/every-dividend-hike-matters-at-realty-income/?source=iedfolrf0000001'],['?source=iedfolrf0000001']
2020-12-29,0.0,1,,1,['https://www.fool.com/millionacres/real-estate-investing/articles/10-retailers-that-could-be-a-retail-reit-investors-best-friends/'],['10 Retailers That Could Be A Retail Reit Investors Best Friends']
